country,country_code,year,gov_exp_pct_gdp,lit_rate_adult_pct,pri_comp_rate_pct,pupil_teacher_primary,pupil_teacher_secondary,school_enrol_primary_pct,school_enrol_secondary_pct,school_enrol_tertiary_pct
IDA & IBRD total,IBT,2012,3.6819269657135,82.0486907958984,87.861686706543,26.31432,18.24865,103.983200073242,69.9024505615234,27.1407909393311
IDA & IBRD total,IBT,2013,3.81294429302215,82.4236068725586,87.8365325927734,25.46278,18.93456,104.213287353516,71.1392364501953,28.0200099945068
IDA & IBRD total,IBT,2014,3.76007509231568,82.8472290039062,87.6455535888672,25.14388,18.82211,102.755409240723,72.095703125,30.7718696594238
IDA & IBRD total,IBT,2015,3.81777501106263,83.314323425293,87.2855911254883,24.93134,18.5601,102.122550964355,72.0721817016602,31.958459854126
IDA & IBRD total,IBT,2016,3.76402878761292,83.7035293579102,87.9789886474609,25.36889,18.16581,103.358703613281,72.2192993164062,32.540210723877
IDA & IBRD total,IBT,2017,3.78976988792419,83.915153503418,87.7902908325195,25.27992,17.97486,102.880157470703,71.8205795288086,32.9423408508301
IDA & IBRD total,IBT,2018,3.71392011642456,84.2388763427734,87.9017868041992,25.328,18.02335,99.9972686767578,72.4737701416016,33.3549690246582
IDA & IBRD total,IBT,2019,3.69561433792114,84.3611907958984,87.8143920898438,,,100.078536987305,72.8392715454102,34.2020797729492
IDA & IBRD total,IBT,2020,4.09056520462036,84.5998992919922,87.9690933227539,,,100.636428833008,73.4388275146484,35.2875099182129
IDA & IBRD total,IBT,2021,3.83533418178559,84.823486328125,88.7632675170898,,,100.551010131836,74.2911071777344,36.7141799926758
IDA & IBRD total,IBT,2022,3.59078752994538,85.1005783081055,91.5549087524414,,,101.982688903809,74.3882217407227,37.9035491943359
IDA & IBRD total,IBT,2023,,85.3520431518555,87.0910873413086,,,101.999603271484,73.8091812133789,38.9257316589355
IDA blend,IDB,1999,,60.5019416809082,70.1133422851562,35.88122,19.9012,81.5451507568359,29.7967090606689,4.55549001693726
IDA blend,IDB,2000,,57.6583518981934,70.3425674438477,36.48538,20.36357,84.0082931518555,30.0608406066895,4.87892007827759
IDA blend,IDB,2001,,58.4094390869141,70.4266128540039,36.18918,20.87854,83.8776092529297,31.0517501831055,5.17925977706909
IDA blend,IDB,2002,,59.1355895996094,69.9691619873047,36.68652,21.2088,83.6673736572266,31.5387306213379,5.50693988800049
IDA blend,IDB,2003,,60.303150177002,69.5431900024414,34.95866,21.38787,86.0852737426758,32.3980484008789,5.82013988494873
IDA blend,IDB,2004,2.79530000686646,61.0164184570312,69.458366394043,36.22164,22.88128,88.2752380371094,34.3327102661133,6.16229009628296
IDA blend,IDB,2005,2.65651988983154,60.505199432373,70.3619003295898,36.94261,22.32893,89.7935333251953,34.6389389038086,6.68754005432129
IDA blend,IDB,2006,,61.2051887512207,72.0733108520508,38.23465,21.53834,88.3846664428711,36.6563110351562,6.73620986938477
IDA blend,IDB,2007,,59.6886596679688,69.0319595336914,40.24699,21.37032,87.5950317382812,37.3394508361816,6.96239995956421
IDA blend,IDB,2008,,60.6643905639648,65.993782043457,39.65121,20.61831,84.1022109985352,38.9148292541504,6.94726991653442
IDA blend,IDB,2009,4.01999998092651,61.6024017333984,67.5856781005859,38.50784,20.65859,85.0336837768555,40.2150001525879,7.45406007766724
IDA blend,IDB,2010,3.83175992965698,62.0891990661621,68.8930435180664,38.17689,21.16983,85.3830718994141,41.9730987548828,7.85711002349854
IDA blend,IDB,2011,3.67674994468689,62.1978187561035,67.8152313232422,35.91002,18.7994,86.2980575561523,42.7293090820312,8.43338966369629
IDA blend,IDB,2012,4.93121004104614,63.44921875,68.9862594604492,40.2824,21.15492,87.2760467529297,43.8208808898926,8.98731994628906
IDA blend,IDB,2013,4.96091032028198,63.3329391479492,69.2816314697266,34.43668,19.41601,87.7344589233398,46.8692283630371,9.34994029998779
IDA blend,IDB,2014,4.7172999382019,64.2169723510742,69.9967193603516,34.2286,18.33013,87.487907409668,44.3073387145996,9.54360008239746
IDA blend,IDB,2015,3.13882994651794,64.9576721191406,70.3202514648438,34.17311,18.23693,85.5449066162109,45.5577011108398,9.5746898651123
IDA blend,IDB,2016,3.61395156383514,65.6732635498047,70.9287261962891,34.72972,19.05278,86.9503631591797,44.6337394714355,9.57781982421875
IDA blend,IDB,2017,4.22055625915527,65.837028503418,71.0066909790039,34.27092,18.48555,86.8306503295898,44.5074195861816,9.80747985839844
IDA blend,IDB,2018,2.90131509304046,66.2510223388672,72.3729400634766,34.26502,18.86477,88.1298370361328,45.4466400146484,9.70331001281738
IDA blend,IDB,2019,3.55946898460388,66.3768463134766,73.007682800293,,,89.1575164794922,46.8016014099121,11.0283403396606
IDA blend,IDB,2020,3.65287351608276,66.7794418334961,73.1756591796875,,,89.7753295898438,47.0247802734375,11.4586400985718
IDA blend,IDB,2021,2.9738941192627,67.1632766723633,,,,89.5598983764648,47.0773010253906,12.0312900543213
IDA blend,IDB,2022,2.95159220695496,67.5266723632812,,,,89.5647277832031,47.2192687988281,11.688759803772
IDA blend,IDB,2023,,67.8960494995117,,,,,,12.3865203857422
IDA only,IDX,1999,2.60503005981445,54.3507308959961,50.2200088500977,40.23509,26.08005,77.4103927612305,30.2506008148193,4.38712978363037
IDA only,IDX,2000,2.51418507099152,55.1924514770508,51.1018600463867,41.56662,26.07487,79.3357772827148,31.2129497528076,4.69468021392822
IDA only,IDX,2001,2.66750001907349,55.8736686706543,52.9011306762695,41.81829,26.03394,81.5244903564453,32.3019905090332,5.19004011154175
IDA only,IDX,2002,2.68510496616364,56.57666015625,54.7394104003906,42.92273,25.62723,85.9730682373047,33.3927612304688,5.336669921875
IDA only,IDX,2003,,57.1861114501953,56.3128089904785,43.45035,24.88508,88.6559829711914,34.5714111328125,5.48134994506836
IDA only,IDX,2004,2.91176009178162,57.7718086242676,57.6366386413574,43.01005,24.32356,90.9203262329102,35.0717887878418,5.65575981140137
IDA only,IDX,2005,3.3371399641037,58.2214813232422,60.333438873291,43.01487,23.51519,93.2155303955078,35.8219718933105,6.09139013290405
IDA only,IDX,2006,3.00991988182068,56.0124816894531,61.8522987365723,42.5563,23.84524,95.5280303955078,37.0281600952148,6.58143997192383
IDA only,IDX,2007,3.07841992378235,57.0633087158203,62.9294586181641,42.14318,23.57327,96.9948196411133,37.9446182250977,7.03156995773315
IDA only,IDX,2008,3.2510449886322,57.4542999267578,64.6448287963867,41.9291,23.95458,99.3857574462891,39.1138801574707,7.69601011276245
IDA only,IDX,2009,3.1739399433136,57.6564483642578,68.1138381958008,41.58895,23.95345,99.8200225830078,40.7782516479492,8.48649024963379
IDA only,IDX,2010,3.10314500331878,60.1636695861816,68.700927734375,40.50759,23.83878,100.274490356445,42.3554191589355,9.25524044036865
IDA only,IDX,2011,3.08540308475494,60.3880386352539,69.6975784301758,39.87939,24.0673,101.361167907715,43.3916282653809,9.62956047058105
IDA only,IDX,2012,3.28166997432708,59.8136100769043,70.3554763793945,38.97507,24.15077,101.963676452637,44.6201591491699,10.0173797607422
IDA only,IDX,2013,3.25923001766205,61.5701904296875,69.6320495605469,38.49187,24.12494,101.115013122559,45.3016204833984,10.380539894104
IDA only,IDX,2014,3.36896991729737,62.2671012878418,70.2782135009766,37.82136,24.09625,101.194808959961,45.9595603942871,10.7048301696777
IDA only,IDX,2015,3.44449663162231,64.0593566894531,70.7191925048828,36.95185,23.66721,100.291236877441,46.4921417236328,11.0380296707153
IDA only,IDX,2016,3.22929000854492,65.7944717407227,71.5736770629883,36.21857,23.4596,100.717147827148,47.6694984436035,11.1728897094727
IDA only,IDX,2017,3.55532240867615,66.6250305175781,72.543327331543,35.93808,23.10511,101.254531860352,47.7038688659668,11.3278503417969
IDA only,IDX,2018,3.38626492023468,67.8368682861328,73.5809097290039,35.97722,23.53348,102.257278442383,48.5642890930176,11.7931299209595
IDA only,IDX,2019,3.44937539100647,68.7985687255859,73.5873794555664,,,103.210189819336,48.7309303283691,12.3920698165894
IDA only,IDX,2020,3.40915989875793,69.0157623291016,74.0956268310547,,,103.737548828125,49.1316604614258,12.3100700378418
IDA only,IDX,2021,3.32718992233276,69.5356674194336,74.6194610595703,,,102.996620178223,49.1624908447266,12.4988098144531
IDA only,IDX,2022,3.51197004318237,69.9448623657227,73.6433181762695,,,102.938636779785,48.8177299499512,12.7406301498413
IDA only,IDX,2023,,70.3004608154297,,,,103.365669250488,,13.0960102081299
IDA total,IDA,1999,2.64153003692627,56.3888092041016,57.0607299804688,38.6285,23.39018,78.7687530517578,30.0922603607178,4.44378995895386
IDA total,IDA,2000,2.51418507099152,56.0110816955566,57.6923484802246,39.66203,23.65135,80.8696212768555,30.8092708587646,4.75686979293823
IDA total,IDA,2001,2.68735003471375,56.7197799682617,58.928768157959,39.72578,23.88236,82.2978668212891,31.8622608184814,5.18636989593506
IDA total,IDA,2002,2.81048011779785,57.4326286315918,59.9894790649414,40.67279,23.83942,85.2167663574219,32.7403793334961,5.39492988586426
IDA total,IDA,2003,,58.2269706726074,60.8367309570312,40.26534,23.50757,87.8124771118164,33.8116912841797,5.59728002548218
IDA total,IDA,2004,2.86219000816345,58.8550796508789,61.6662712097168,40.54715,23.77725,90.0542068481445,34.8138885498047,5.82950019836426
IDA total,IDA,2005,3.3096399307251,58.9841804504395,63.7380599975586,40.85441,23.06853,92.0960998535156,35.4071083068848,6.29584980010986
IDA total,IDA,2006,3.00991988182068,57.7459297180176,65.3314590454102,41.1092,22.94072,93.1935729980469,36.8980598449707,6.63453006744385
IDA total,IDA,2007,,57.9397087097168,65.0026702880859,41.5526,22.7184,93.9251480102539,37.7331199645996,7.00784015655518
IDA total,IDA,2008,3.2510449886322,58.5265808105469,65.1013565063477,41.2443,22.62204,94.39453125,39.0444183349609,7.43887996673584
IDA total,IDA,2009,3.25490999221802,58.9762382507324,67.9354934692383,40.63645,22.64745,94.989143371582,40.5819206237793,8.13158988952637
IDA total,IDA,2010,3.10314500331878,60.8083305358887,68.7656631469727,39.79504,22.79844,95.4068374633789,42.2224617004395,8.77457046508789
IDA total,IDA,2011,3.08540308475494,60.994140625,69.0610809326172,38.61901,21.86446,96.4327392578125,43.1618309020996,9.21835041046143
IDA total,IDA,2012,3.37651991844177,61.0300102233887,69.8920364379883,39.36327,22.99397,97.156852722168,44.3434600830078,9.6640100479126
IDA total,IDA,2013,3.30608010292053,62.1590881347656,69.5134506225586,37.18445,22.1521,96.7377700805664,45.8437614440918,10.0281295776367
IDA total,IDA,2014,3.4237699508667,62.9177017211914,70.1829071044922,36.67877,21.68999,96.7229614257812,45.3852005004883,10.308030128479
IDA total,IDA,2015,3.36937510967255,64.3584671020508,70.5841979980469,36.09061,21.40375,95.4703903198242,46.1679191589355,10.5392198562622
IDA total,IDA,2016,3.22929000854492,65.7542266845703,71.3552322387695,35.76871,21.72611,96.2023010253906,46.6178894042969,10.631139755249
IDA total,IDA,2017,3.65234744548798,66.364616394043,72.0199279785156,35.43115,21.27684,96.5107879638672,46.5971412658691,10.8144702911377
IDA total,IDA,2018,3.26730489730835,67.3140869140625,73.1683502197266,35.45098,21.68306,97.6027297973633,47.4841613769531,11.089409828186
IDA total,IDA,2019,3.48568081855774,68.0025634765625,73.3888092041016,,,98.5777130126953,48.0613098144531,11.9337701797485
IDA total,IDA,2020,3.53101670742035,68.2826690673828,73.7792510986328,,,99.1398010253906,48.4023513793945,12.024450302124
IDA total,IDA,2021,3.26533710956573,68.7595062255859,74.1221923828125,,,98.5831680297852,48.4389801025391,12.3421297073364
IDA total,IDA,2022,3.44491457939148,69.1547012329102,,,,98.5609130859375,48.2613487243652,12.3881301879883
IDA total,IDA,2023,,69.515007019043,,,,,,12.8580799102783
Iceland,ISL,1999,6.43401002883911,,99.4013519287109,,,98.776481628418,108.443786621094,41.2760391235352
Iceland,ISL,2000,6.4314398765564,,99.7102127075195,,,99.1379928588867,109.021507263184,45.9174499511719
Iceland,ISL,2001,6.70592021942139,,99.3692932128906,,,99.3250427246094,110.139266967773,46.9373588562012
Iceland,ISL,2002,7.29892015457153,,99.21875,,,98.8905715942383,113.519561767578,52.6091117858887
Iceland,ISL,2003,7.24507999420166,,99.3126373291016,,,99.0588302612305,116.79273223877,60.0269813537598
Iceland,ISL,2004,7.16118001937866,,98.6438369750977,,,99.1075668334961,108.134918212891,66.5821762084961
Iceland,ISL,2005,7.33843994140625,,99.5458526611328,,,99.1848678588867,108.752983093262,69.8324279785156
Iceland,ISL,2006,7.19521999359131,,98.8064804077148,,,98.8979187011719,107.523468017578,72.9682083129883
Iceland,ISL,2007,6.9443302154541,,99.0547409057617,,,98.5585098266602,106.327003479004,73.1370162963867
Iceland,ISL,2008,7.03601980209351,,98.9152526855469,,,98.4482421875,106.229942321777,73.5754699707031
Iceland,ISL,2009,7.18984985351562,,98.6958389282227,,,98.4017105102539,106.478248596191,72.4675521850586
Iceland,ISL,2010,6.9442400932312,,99.1026229858398,,,98.8301391601562,108.819038391113,78.5030899047852
Iceland,ISL,2011,6.78997993469238,,99.2118682861328,9.70073,,98.7551574707031,109.70686340332,79.9194183349609
Iceland,ISL,2012,7.58223009109497,,98.9558563232422,9.92804,,98.8329925537109,113.517669677734,79.5824813842773
Iceland,ISL,2013,7.44868993759155,,99.2244491577148,9.85605,,98.7876205444336,122.033569335938,78.3723907470703
Iceland,ISL,2014,7.6414098739624,,98.6911010742188,9.99398,,98.7708206176758,120.632568359375,80.3950881958008
Iceland,ISL,2015,7.4579701423645,,99.0966796875,10.14405,,98.6862182617188,119.807357788086,75.6419982910156
Iceland,ISL,2016,7.43219995498657,,99.5270690917969,,,98.9531784057617,117.122772216797,74.7006301879883
Iceland,ISL,2017,7.58385992050171,,98.9356918334961,,,98.8624114990234,115.741142272949,71.3372497558594
Iceland,ISL,2018,7.56349992752075,,99.1150436401367,,,98.88671875,114.649406433105,69.3402328491211
Iceland,ISL,2019,7.60129976272583,,99.3886489868164,,,98.8134307861328,112.034339904785,70.6093521118164
Iceland,ISL,2020,8.58382987976074,,98.3919372558594,,,98.5561218261719,110.487319946289,74.5906066894531
Iceland,ISL,2021,8.21780967712402,,98.5327072143555,,,98.5672912597656,115.156303405762,86.5232086181641
Iceland,ISL,2022,7.13966512680054,,98.9451065063477,,,98.5116424560547,112.589393615723,84.985237121582
India,IND,1999,4.41539001464844,,68.8994216918945,40.0,33.62363,92.6203002929688,43.6683311462402,
India,IND,2000,4.32479000091553,,71.4690093994141,39.99999,33.62315,93.9977722167969,45.4210510253906,9.65246963500977
India,IND,2001,,61.0,76.3768005371094,40.14999,33.44458,98.9954681396484,48.0781288146973,10.3922300338745
India,IND,2002,,,78.67822265625,40.66296,32.32464,98.0657272338867,49.2973213195801,10.7845497131348
India,IND,2003,3.61340999603271,,82.9625930786133,41.32988,32.32493,106.22322845459,51.9028091430664,11.2758102416992
India,IND,2004,3.35254001617432,,,,32.69999,,53.6583099365234,11.6037998199463
India,IND,2005,3.18875002861023,,,,,,56.3279800415039,11.3199701309204
India,IND,2006,3.14284992218018,63.0,,,,,57.2240791320801,12.1438102722168
India,IND,2007,,,,,,114.114318847656,59.5899810791016,13.8339099884033
India,IND,2008,,,98.2635498046875,,,114.626556396484,62.6794281005859,15.8141202926636
India,IND,2009,3.27824997901917,,99.3028717041016,,25.1393,113.051681518555,61.8002281188965,16.8205890655518
India,IND,2010,3.377690076828,,,,25.32821,112.527946472168,65.3513488769531,18.6971797943115
India,IND,2011,3.79618000984192,69.0,95.8912353515625,35.15463,25.92121,109.70790287368,68.5910110473633,23.8253688812256
India,IND,2012,4.08479833602905,,,,,111.775573730469,70.3243865966797,24.9402103424072
India,IND,2013,3.84467005729675,,96.9724807739258,32.31833,30.78327,113.416778564453,69.9568023681641,24.3906383514404
India,IND,2014,3.89878034591675,,99.0280990600586,31.28855,31.77246,111.584541320801,75.3183288574219,25.991325378418
India,IND,2015,4.11499166488647,,99.9040069580078,31.49146,31.65018,112.937843322754,74.9483337402344,27.2845668792725
India,IND,2016,4.256516456604,,99.3136749267578,35.21588,28.49097,119.512832641602,76.119987487793,27.3043575286865
India,IND,2017,4.30639696121216,,98.5887145996094,32.74955,27.44103,117.868171691895,74.5972671508789,27.9090518951416
India,IND,2018,4.3769326210022,,,,28.52287,101.097955965022,75.7847900390625,28.5316867828369
India,IND,2019,3.89732360839844,,96.3093719482422,,,99.5039236144817,75.5255813598633,29.0233592987061
India,IND,2020,4.04014158248901,,98.1042175292969,,,101.291253449929,77.6271551845716,29.8196392059326
India,IND,2021,4.63514137268066,,99.0854949951172,,,102.316123319201,80.6246396929286,31.5741767883301
India,IND,2022,4.12072849273682,76.0,,,,111.084455603874,81.1778611796872,32.6703071594238
India,IND,2023,,77.0,93.4889602661133,,,112.03123091725,78.863958593161,33.1165237426758
Indonesia,IDN,1999,,,,21.95671,14.94713,113.929649353027,55.1420593261719,14.7992601394653
Indonesia,IDN,2000,,,,22.11772,14.57182,110.784622192383,56.1876792907715,14.9254198074341
Indonesia,IDN,2001,2.46003007888794,,95.3834915161133,22.24524,14.25666,111.364921569824,56.8619689941406,14.2340402603149
Indonesia,IDN,2002,2.64568996429443,,97.3382034301758,20.90186,13.58158,112.076751708984,58.3996086120605,14.8015203475952
Indonesia,IDN,2003,3.21799993515015,,99.5420532226562,20.29418,14.23421,112.111717224121,61.611270904541,15.9035701751709
Indonesia,IDN,2004,2.74847006797791,90.0,98.6548461914062,20.12598,14.20076,111.60619354248,63.9592704772949,16.3212699890137
Indonesia,IDN,2005,2.8728199005127,,98.9920120239258,20.41336,12.47833,110.959060668945,62.6105499267578,16.8704605102539
Indonesia,IDN,2006,,92.0,97.5537185668945,19.00007,12.26633,109.592582702637,65.7089309692383,16.9588603973389
Indonesia,IDN,2007,3.04425001144409,,100.271362304688,18.81593,13.0443,112.228553771973,73.1319808959961,17.7960300445557
Indonesia,IDN,2008,2.90190005302429,92.0,99.1960372924805,20.68852,11.95971,110.809883117676,71.4267272949219,20.8093490600586
Indonesia,IDN,2009,3.52513003349304,93.0,100.199127197266,19.77613,12.59356,112.17903137207,75.8255615234375,23.0492897033691
Indonesia,IDN,2010,2.81227993965149,,102.534896850586,19.0117,12.17648,113.969428127169,76.9965133666992,23.8078193664551
Indonesia,IDN,2011,3.18944001197815,93.0,102.359306335449,18.9804,14.76712,115.483630556977,79.5367202758789,25.4599514007568
Indonesia,IDN,2012,3.40748000144958,,109.122627258301,18.59225,16.61711,115.963613246812,81.5296478271484,29.5658359527588
Indonesia,IDN,2013,3.35904002189636,,107.166213989258,16.09408,15.37529,112.63727075046,83.2369317653316,30.4385662078857
Indonesia,IDN,2014,3.28800988197327,95.0,109.713562011719,16.55935,15.4731,110.910578364806,84.6881516846731,30.5253391265869
Indonesia,IDN,2015,3.58360004425049,95.0,109.528511047363,,,109.361980599771,88.7822877060453,33.0326499938965
Indonesia,IDN,2016,1.21023452281952,95.0,107.964698791504,13.97814,14.11492,107.16207384874,88.5644920884794,35.4757537841797
Indonesia,IDN,2017,1.05324387550354,,106.196006774902,16.06371,15.3284,105.634232183211,91.5816468000954,36.633861541748
Indonesia,IDN,2018,0.99443644285202,96.0,104.974113464355,17.03493,15.2071,104.648287253309,93.4309363897896,36.7954559326172
Indonesia,IDN,2019,0.964399099349976,,104.611259460449,,,102.597018482181,95.7836905704493,37.925968170166
Indonesia,IDN,2020,1.01593220233917,96.0,103.142936706543,,,102.437991856992,98.0443013603661,38.6503868103027
Indonesia,IDN,2021,1.03221750259399,,103.38159942627,,,101.990710635544,99.0968322828421,41.0022087097168
Indonesia,IDN,2022,0.863943338394165,,102.985801696777,,,100.64499288828,98.9717306316633,42.6331672668457
Indonesia,IDN,2023,1.27517092227936,,101.923690795898,,,100.228106588191,97.1654711118149,45.1352272033691
"Iran, Islamic Rep.",IRN,1999,4.22040987014771,,,26.50585,,102.91845703125,78.9448318481445,19.2394008636475
"Iran, Islamic Rep.",IRN,2000,4.03064012527466,,95.5446929931641,26.14868,,101.769493103027,79.6981964111328,19.4013805389404
"Iran, Islamic Rep.",IRN,2001,4.07168006896973,,97.6490173339844,25.32444,,103.052101135254,79.3983612060547,20.267749786377
"Iran, Islamic Rep.",IRN,2002,4.48487997055054,77.0,94.5280609130859,24.38459,,103.720642089844,79.6945495605469,19.091869354248
"Iran, Islamic Rep.",IRN,2003,4.36322021484375,,91.3379364013672,23.60989,,105.510719299316,79.2627563476562,20.3405609130859
"Iran, Islamic Rep.",IRN,2004,4.29662990570068,,102.321502685547,22.60443,,108.460357666016,78.5519409179688,22.3207702636719
"Iran, Islamic Rep.",IRN,2005,4.05650997161865,82.0,111.325729370117,21.74286,,109.030731201172,77.5447311401367,23.579309463501
"Iran, Islamic Rep.",IRN,2006,4.28998994827271,82.0,105.532127380371,21.84821,,110.641700744629,78.4934921264648,26.3164196014404
"Iran, Islamic Rep.",IRN,2007,4.59680986404419,,103.718879699707,21.78506,,110.374961853027,78.0802764892578,31.0405597686768
"Iran, Islamic Rep.",IRN,2008,3.91375994682312,83.0,106.786437988281,21.33003,,109.575981140137,81.5289993286133,37.6419410705566
"Iran, Islamic Rep.",IRN,2009,3.84244990348816,,108.347526550293,20.4884,,108.988128662109,83.8232498168945,37.8410415649414
"Iran, Islamic Rep.",IRN,2010,3.70918011665344,,107.303230285645,,,107.240280151367,83.9020462036133,43.6247711181641
"Iran, Islamic Rep.",IRN,2011,3.48497009277344,,105.738639831543,,,107.185096740723,88.1207733154297,48.5700302124023
"Iran, Islamic Rep.",IRN,2012,2.93899989128113,84.0,102.779708862305,,,107.180732727051,91.7013168334961,54.0766487121582
"Iran, Islamic Rep.",IRN,2013,2.85279011726379,85.0,,25.65459,17.55105,120.710372924805,90.8647079467773,56.620189666748
"Iran, Islamic Rep.",IRN,2014,2.61668992042542,85.0,,25.91843,17.51293,111.849983215332,91.7429580688477,64.9739227294922
"Iran, Islamic Rep.",IRN,2015,2.62911009788513,,100.070320129395,26.77414,,109.025131225586,88.1429824829102,72.1212768554688
"Iran, Islamic Rep.",IRN,2016,3.17396998405457,86.0,98.347053527832,27.32117,18.6938,107.907333374023,85.4874420166016,69.1833267211914
"Iran, Islamic Rep.",IRN,2017,3.45956993103027,,96.6474380493164,28.52479,19.00886,107.295822143555,84.7548294067383,68.1274108886719
"Iran, Islamic Rep.",IRN,2018,3.61979007720947,,,,,,,62.7104721069336
"Iran, Islamic Rep.",IRN,2019,3.24005007743835,,97.0807571411133,,,106.081970214844,,59.9513702392578
"Iran, Islamic Rep.",IRN,2020,3.20495009422302,,98.0490036010742,,,104.484008789062,87.0725479125977,57.3403282165527
"Iran, Islamic Rep.",IRN,2021,,,,,,,,55.7980690002441
"Iran, Islamic Rep.",IRN,2022,3.06036734580994,88.9599990844727,,,,,,60.6945381164551
"Iran, Islamic Rep.",IRN,2023,2.92892384529114,,,,,,,
Iraq,IRQ,1999,,,56.2258987426758,25.47278,19.68694,92.7501068115234,34.1383514404297,11.6270198822021
Iraq,IRQ,2000,,74.0,54.4909400939941,21.39027,19.73519,90.0989379882812,36.8089714050293,12.054630279541
Iraq,IRQ,2001,,,,,,,36.6971702575684,
Iraq,IRQ,2002,,,,,,,,12.6024503707886
Iraq,IRQ,2003,,,,19.42497,17.57184,96.0836791992188,40.4639091491699,
Iraq,IRQ,2004,,,71.8681869506836,20.52994,18.78595,95.075439453125,45.2345199584961,15.4530696868896
Iraq,IRQ,2005,,,,,,,,15.499340057373
Iraq,IRQ,2007,,,63.1838302612305,16.95545,13.73327,103.738700866699,50.4981002807617,
Iraq,IRQ,2012,,77.0,,,,,,
Iraq,IRQ,2014,,82.0,,,,,,
Iraq,IRQ,2016,,83.0,,,,,,
Iraq,IRQ,2017,,86.0,,,,,,
Ireland,IRL,1999,4.13379001617432,,96.4492416381836,21.58899,,101.970558166504,104.87686920166,47.3059997558594
Ireland,IRL,2000,4.13225984573364,,96.6412124633789,,,102.282279968262,105.122367858887,49.4498100280762
Ireland,IRL,2001,4.08749008178711,,94.7130737304688,20.28891,,102.022430419922,105.217231750488,50.6748008728027
Ireland,IRL,2002,4.10487985610962,,94.9661331176758,19.40672,,102.821228027344,106.364212036133,53.5348014831543
Ireland,IRL,2003,4.20493984222412,,94.8736190795898,18.67253,,102.718627929688,107.852996826172,55.8461685180664
Ireland,IRL,2004,4.48296022415161,,95.5203628540039,18.16768,,102.96354675293,109.409881591797,58.9219093322754
Ireland,IRL,2005,4.51898002624512,,94.9569473266602,17.86512,,103.077850341797,109.784301757812,58.8693199157715
Ireland,IRL,2006,4.54742002487183,,,17.20225,,102.999237060547,109.603439331055,58.4411811828613
Ireland,IRL,2007,4.71541023254395,,,15.93984,,103.308532714844,111.234497070312,58.3019905090332
Ireland,IRL,2008,5.45828008651733,,,15.86217,,102.475601196289,111.293968200684,54.0174713134766
Ireland,IRL,2009,6.15610980987549,,,15.81153,,102.795967102051,114.39266204834,56.503978729248
Ireland,IRL,2010,6.05033016204834,,,15.80376,,103.235488891602,118.096908569336,63.1264381408691
Ireland,IRL,2011,5.82428979873657,,,15.57069,,103.378677368164,115.83373260498,67.7985916137695
Ireland,IRL,2012,5.76235008239746,,,16.06046,,102.118339538574,117.75218963623,68.1972503662109
Ireland,IRL,2013,5.34578990936279,,97.8153762817383,,,101.958343505859,,71.6995468139648
Ireland,IRL,2014,4.86511993408203,,99.8377304077148,,,101.542236328125,116.739097595215,73.813232421875
Ireland,IRL,2015,3.74868988990784,,98.7077789306641,,,101.184638977051,116.989868164062,77.2321472167969
Ireland,IRL,2016,3.74674010276794,,99.6918792724609,,,101.341491699219,117.028717041016,77.5571365356445
Ireland,IRL,2017,3.49044990539551,,98.2880630493164,,,100.852783203125,125.307121276855,77.7806167602539
Ireland,IRL,2018,3.37838006019592,,97.3283386230469,,,101.03288269043,154.908294677734,77.2828826904297
Ireland,IRL,2019,3.2961699962616,,100.632316589355,,,100.980857849121,138.091217041016,75.1799392700195
Ireland,IRL,2020,3.25081992149353,,98.976432800293,,,101.368812561035,135.224670410156,74.6803131103516
Ireland,IRL,2021,3.00598001480103,,98.3457870483398,,,99.9838485717773,135.252197265625,78.7776031494141
Ireland,IRL,2022,,,96.4699478149414,,,99.6199417114258,133.150497436523,76.6049499511719
Israel,ISR,1999,6.2209300994873,,,13.22278,10.40233,101.027770996094,97.577507019043,47.2852783203125
Israel,ISR,2000,5.95195007324219,,,13.5707,10.6371,98.2204437255859,98.0492706298828,48.2686614990234
Israel,ISR,2001,6.19316005706787,,,13.43584,9.97081,97.6406097412109,97.8029403686523,50.4822311401367
Israel,ISR,2002,6.26281976699829,,96.4837188720703,13.39734,9.8969,97.0616989135742,99.26904296875,54.9123497009277
Israel,ISR,2003,6.13994979858398,,96.6786575317383,13.19244,9.83352,96.5818710327148,98.2558288574219,54.520580291748
Israel,ISR,2004,5.75347995758057,,97.9576797485352,13.20072,9.78642,96.4518280029297,97.1919403076172,53.9075012207031
Israel,ISR,2005,5.58138990402222,,94.5077285766602,13.01884,9.88565,95.5045318603516,96.9749221801758,54.8960990905762
Israel,ISR,2006,5.59218978881836,,94.5910415649414,13.34666,10.07465,95.3834075927734,96.7052764892578,54.3149490356445
Israel,ISR,2007,5.34991979598999,,95.5817184448242,13.14135,10.05727,95.8412399291992,96.2301025390625,57.1039505004883
Israel,ISR,2008,5.42434978485107,,93.2735290527344,13.02577,9.89721,95.4030075073242,95.0427474975586,56.4970207214355
Israel,ISR,2009,5.37785005569458,,98.9171524047852,13.06781,9.76439,97.3412704467773,95.8039016723633,59.0821189880371
Israel,ISR,2010,5.43390989303589,,95.9538803100586,13.05877,,97.6586303710938,96.5111923217773,61.8530311584473
Israel,ISR,2011,5.45581007003784,,95.7889709472656,12.50256,,97.6346130371094,96.3081588745117,61.9456214904785
